subalignment	id
H3N2d100	CY000585
H3N2d100	CY001072
H3N2d100	CY003152
H3N2d100	CY001168
H3N2d100	CY000481
H3N2d100	CY003096
H3N2d100	CY007763
H3N2d100	CY007907
H3N2d100	CY011656
H3N2d100	CY117714
H3N2d100	CY016651
H3N2d100	CY118522
H3N2d100	CY114317
H3N2d100	CY000849
H3N2d100	CY001397
H3N2d100	CY025018
H3N2d100	CY121424
H3N2d100	CY016763
H3N2d100	CY000801
H3N2d100	CY118626
H3N2d100	CY009580
H3N2d100	CY013389
H3N2d100	CY012056
H3N2d100	CY003232
H3N2d100	CY017459
H3N2d100	CY001528
H3N2d100	CY090909
H3N2d100	CY000665
H3N2d100	CY013048
H3N2d100	CY000705
H3N2d100	CY003256
H3N2d100	CY001365
H3N2d100	EU103730
H3N2d100	CY017267
H3N2d100	CY001160
H3N2d100	CY000489
H3N2d100	CY013224
H3N2d100	CY001429
H3N2d100	CY011648
H3N2d100	CY011992
H3N2d100	CY001405
H3N2d100	CY000297
H3N2d100	CY112941
H3N2d100	CY003801
H3N2d100	CY001880
H3N2d100	CY023050
H3N2d100	CY091109
H3N2d100	CY016268
H3N2d100	EU856930
H3N2d100	CY023026
H3N2d100	CY016499
H3N2d100	KM978054
H3N2d100	KM821318
H3N2d100	CY015676
H3N2d100	CY000721
H3N2d100	CY003793
H3N2d100	CY002304
H3N2d100	CY016491
H3N2d100	CY118570
H3N2d100	CY000409
H3N2d100	CY015756
H3N2d100	CY001080
H3N2d100	DQ415320
H3N2d100	DQ415321
H3N2d100	CY112949
H3N2d100	CY013096
H3N2d100	MN055418
H3N2d100	CY007939
H3N2d100	CY000753
H3N2d100	CY037351
H3N2d100	CY017909
H3N2d100	CY011976
H3N2d100	MN055472
H3N2d100	AY531056
H3N2d100	AY531046
H3N2d100	EU856857
H3N2d100	CY000537
H3N2d100	CY017083
H3N2d100	CY003160
H3N2d100	CY001197
H3N2d100	CY003777
H3N2d100	CY012016
H3N2d100	DQ487340
H3N2d100	CY118546
H3N2d100	KM978052
H3N2d100	CY112869
H3N2d100	CY039879
H3N2d100	EU856921
H3N2d100	EU856931
H3N2d100	EU856891
H3N2d100	EU856901
H3N2d100	EU856895
H3N2d100	KM821300
H3N2d100	CY112829
H3N2d100	CY117706
H3N2d100	AF363504
H3N2d100	CY010020
H3N2d100	CY009484
H3N2d100	CY114237
H3N2d100	CY114253
H3N2d100	CY036847
H3N2d100	CY121357
H3N2d100	CY010004
H3N2d100	CY011264
H3N2d100	CY112853
H3N2d100	CY009740
H3N2d100	CY006475
H3N2d100	CY114485
H3N2d100	CY010732
H3N2d100	CY010684
H3N2d100	CY114213
H3N2d100	AF017270
H3N2d100	CY112797
H3N2d100	CY114181
H3N2d100	CY116589
H3N2d100	CY112765
H3N2d100	CY009644
H3N2d100	CY010028
H3N2d100	CY009996
H3N2d100	KM821305
H3N2d100	KM821303
H3N2d100	KM821307
H3N2d100	CY011816
H3N2d100	MN055383
H3N2d100	CY010716
H3N2d100	CY112861
H3N2d100	CY118506
H3N2d100	CY009652
H3N2d100	KM978050
H3N2d100	CY010612
H3N2d100	CY117752
H3N2d100	CY117784
H3N2d100	CY006068
H3N2d100	EU856872
H3N2d100	EU856884
H3N2d100	EU856877
H3N2d100	AB019355
H3N2d100	AY271794
H3N2d100	EU856824
H3N2d100	CY114309
H3N2d100	EU856878
H3N2d100	EU856875
H3N2d100	CY112901
H3N2d100	EU856851
H3N2d100	DQ487341
H3N2d100	AF382319
H3N2d100	AF382323
H3N2d100	EU856973
H3N2d100	EU856972
H3N2d100	AF382321
H3N2d100	CY002544
H3N2d100	CY001912
H3N2d100	CY002136
H3N2d100	CY016515
H3N2d100	EU856886
H3N2d100	CY001976
H3N2d100	EU856893
H3N2d100	EU856839
H3N2d100	EU856900
H3N2d100	CY006491
H3N2d100	CY006787
H3N2d100	CY118498
H3N2d100	EU856879
H3N2d100	CY007979
H3N2d100	CY039883
H3N2d100	EU856880
H3N2d100	CY008940
H3N2d100	CY114301
H3N2d100	CY006795
H3N2d100	CY006539
H3N2d100	KM821316
H3N2d100	KF805688
H3N2d100	CY009988
H3N2d100	CY003624
H3N2d100	CY001968
H3N2d100	CY002160
H3N2d100	AB019356
H3N2d100	CY147627
H3N2d100	EU856887
H3N2d100	CY037575
H3N2d100	KM069520
H3N2d100	CY100091
H3N2d100	KM069517
H3N2d100	CY121792
H3N2d100	KM069525
H3N2d100	KP456369
H3N2d100	CY062349
H3N2d100	KC865629
H3N2d100	JX913019
H3N2d100	CY116640
H3N2d100	CY124265
H3N2d100	KM069558
H3N2d100	CY124291
H3N2d100	JX978776
H3N2d100	CY160800
H3N2d100	KU299822
H3N2d100	KU299837
H3N2d100	CY168167
H3N2d100	CY114533
H3N2d100	KP456527
H3N2d100	CY103791
H3N2d100	KC882698
H3N2d100	KC883323
H3N2d100	CY116707
H3N2d100	CY167628
H3N2d100	KC883223
H3N2d100	KM061029
H3N2d100	JQ658919
H3N2d100	KC883191
H3N2d100	KM821345
H3N2d100	CY100107
H3N2d100	KP456575
H3N2d100	KC892540
H3N2d100	CY100125
H3N2d100	JX437713
H3N2d100	MK730042
H3N2d100	CY100089
H3N2d100	CY124375
H3N2d100	KU933854
H3N2d100	KP457210
H3N2d100	KC883198
H3N2d100	JN872409
H3N2d100	KC883137
H3N2d100	KP458908
H3N2d100	KC882536
H3N2d100	KM069556
H3N2d100	CY251151
H3N2d100	LC091029
H3N2d100	KF598702
H3N2d100	KJ942704
H3N2d100	KF014186
H3N2d100	LC091021
H3N2d100	CY124447
H3N2d100	LC091020
H3N2d100	CY124453
H3N2d100	CY124431
H3N2d100	KU933860
H3N2d100	KF000058
H3N2d100	CY250873
H3N2d100	KT889214
H3N2d100	JX978734
H3N2d100	LC091027
H3N2d100	CY124217
H3N2d100	MN396702
H3N2d100	KF000057
H3N2d100	MK730186
H3N2d100	LC091017
H3N2d100	LC091033
H3N2d100	LC091014
H3N2d100	LC091035
H3N2d100	CY251335
H3N2d100	CY125687
H3N2d100	CY116638
H3N2d100	MF441104
H3N2d100	KC892400
H3N2d100	KC892594
H3N2d100	KC865641
H3N2d100	KC892456
H3N2d100	KT889232
H3N2d100	MN449351
H3N2d100	KP335874
H3N2d100	KJ855339
H3N2d100	CY160528
H3N2d100	CY163048
H3N2d100	KU322316
H3N2d100	KC892667
H3N2d100	KC892317
H3N2d100	CY250865
H3N2d100	CY124485
H3N2d100	CY124231
H3N2d100	KC893166
H3N2d100	KC882856
H3N2d100	CY134601
H3N2d100	MK729962
H3N2d100	JX946736
H3N2d100	CY183321
H3N2d100	CY163032
H3N2d100	CY160424
H3N2d100	CY161912
H3N2d100	CY160816
H3N2d100	CY163392
H3N2d100	KT888784
H3N2d100	CY162976
H3N2d100	KT888788
H3N2d100	CY161112
H3N2d100	CY162896
H3N2d100	KT888618
H3N2d100	JX946738
H3N2d100	KC882968
H3N2d100	JQ658901
H3N2d100	CY251295
H3N2d100	KC865639
H3N2d100	KC865659
H3N2d100	JX946737
H3N2d100	KP457424
H3N2d100	KP456842
H3N2d100	HQ880599
H3N2d100	KF761510
H3N2d100	KC892576
H3N2d100	MK730202
H3N2d100	KC892552
H3N2d100	CY163040
H3N2d100	KT889210
H3N2d100	CY182225
H3N2d100	CY182313
H3N2d100	CY160688
H3N2d100	KC865625
H3N2d100	CY251119
H3N2d100	JN872427
H3N2d100	JX679214
H3N2d100	KP456998
H3N2d100	KF014152
H3N2d100	JQ658910
H3N2d100	KR611836
H3N2d100	JQ658925
H3N2d100	CY111011
H3N2d100	CY117589
H3N2d100	KY926398
H3N2d100	KC865661
H3N2d100	KC488827
H3N2d100	CY162640
H3N2d100	KY925679
H3N2d100	KY926064
H3N2d100	CY160696
H3N2d100	CY161496
H3N2d100	CY160376
H3N2d100	KP456444
H3N2d100	KP458559
H3N2d100	KP457392
H3N2d100	GU907114
H3N2d100	KY925368
H3N2d100	KM061039
H3N2d100	KT888640
H3N2d100	KP456232
H3N2d100	JN872410
H3N2d100	CY093423
H3N2d100	CY161720
H3N2d100	KM061041
H3N2d100	KC535434
H3N2d100	KP457455
H3N2d100	CY111454
H3N2d100	KM061038
H3N2d100	MK730218
H3N2d100	CY093224
H3N2d100	JQ396184
H3N2d100	CY111430
H3N2d100	KC882647
H3N2d100	JN872425
H3N2d100	KR869978
H3N2d100	CY161952
H3N2d100	KC865649
H3N2d100	KM069495
H3N2d100	CY062338
H3N2d100	CY062343
H3N2d100	KP458713
H3N2d100	KF451876
H3N2d100	MN250939
H3N2d100	KF451878
H3N2d100	KC892582
H3N2d100	KC513484
H3N2d100	CY160712
H3N2d100	CY111318
H3N2d100	KX431190
H3N2d100	JQ396181
H3N2d100	KX431195
H3N2d100	KF451875
H3N2d100	KC865619
H3N2d100	KC865623
H3N2d100	CY124371
H3N2d100	CY141232
H3N2d100	CY183025
H3N2d100	KC892450
H3N2d100	MF441086
H3N2d100	CY251359
H3N2d100	LC091009
H3N2d100	KC892523
H3N2d100	CY124345
H3N2d100	KP335884
H3N2d100	CY124493
H3N2d100	KF952363
H3N2d100	KC020362
H3N2d100	KC488817
H3N2d100	KC488843
H3N2d100	CY125689
H3N2d100	KM208524
H3N2d100	JX913035
H3N2d100	CY168407
H3N2d100	CY183065
H3N2d100	CY250905
H3N2d100	MK730178
H3N2d100	MN454516
H3N2d100	KM069563
H3N2d100	KR611826
H3N2d100	CY170607
H3N2d100	CY170071
H3N2d100	KJ943618
H3N2d100	KJ567657
H3N2d100	CY161160
H3N2d100	MK729794
H3N2d100	KM069544
H3N2d100	KF789696
H3N2d100	CY134657
H3N2d100	KC513477
H3N2d100	MN443925
H3N2d100	KF598733
H3N2d100	KC892685
H3N2d100	CY124367
H3N2d100	CY251215
H3N2d100	CY170871
H3N2d100	CY168983
H3N2d100	LC091012
H3N2d100	MK641731
H3N2d100	LC091005
H3N2d100	KP335923
H3N2d100	MK730226
H3N2d100	KF790524
H3N2d100	KT837256
H3N2d100	KY075837
H3N2d100	KP335940
H3N2d100	MG021160
H3N2d100	KM852915
H3N2d100	KX809571
H3N2d100	KU322296
H3N2d100	CY252031
H3N2d100	KY090164
H3N2d100	CY193370
H3N2d100	KM064061
H3N2d100	LC111594
H3N2d100	KM064179
H3N2d100	KM852999
H3N2d100	KR057506
H3N2d100	LC111577
H3N2d100	KY926096
H3N2d100	KT838445
H3N2d100	KT838047
H3N2d100	HQ844978
H3N2d100	CY187724
H3N2d100	MF441100
H3N2d100	CY253162
H3N2d100	CY193866
H3N2d100	KM654806
H3N2d100	KP701720
H3N2d100	CY254122
H3N2d100	KT835914
H3N2d100	KU729339
H3N2d100	CY193611
H3N2d100	CY252503
H3N2d100	KR534310
H3N2d100	CY193264
H3N2d100	KY615460
H3N2d100	CY252175
H3N2d100	KR534294
H3N2d100	KU289619
H3N2d100	KU289614
H3N2d100	KY273065
H3N2d100	CY252946
H3N2d100	KT841843
H3N2d100	CY193890
H3N2d100	KT843385
H3N2d100	CY193432
H3N2d100	KU729348
H3N2d100	MK970128
H3N2d100	MF441094
H3N2d100	MF441093
H3N2d100	CY251383
H3N2d100	KF790184
H3N2d100	KT889231
H3N2d100	LC091036
H3N2d100	KP335889
H3N2d100	KR137646
H3N2d100	KF790370
H3N2d100	JX978746
H3N2d100	KU322277
H3N2d100	CY251279
H3N2d100	JX978454
H3N2d100	KU322013
H3N2d100	KP335881
H3N2d100	KC865663
H3N2d100	KY949246
H3N2d100	KC865653
H3N2d100	KC865637
H3N2d100	MF357693
H3N2d100	KY949240
H3N2d100	KC999473
H3N2d100	KF000056
H3N2d100	KF790227
H3N2d100	CY251303
H3N2d100	KU933870
H3N2d100	KC892998
H3N2d100	CY124273
H3N2d100	CY124497
H3N2d100	KT888614
H3N2d100	LC091032
H3N2d100	LC091031
H3N2d100	KT889213
H3N2d100	KC892517
H3N2d100	KP335880
H3N2d100	KC892629
H3N2d100	KC892739
H3N2d100	KC892192
H3N2d100	KP335893
H3N2d100	CY251423
H3N2d100	KY949248
H3N2d100	KP335869
H3N2d100	KC865609
H3N2d100	CY183137
H3N2d100	KJ943093
H3N2d100	KC892392
H3N2d100	KC488831
H3N2d100	KM069560
H3N2d100	MK730130
H3N2d100	KR611848
H3N2d100	CY251025
H3N2d100	CY251001
H3N2d100	LC091010
H3N2d100	LC090989
H3N2d100	LC091002
H3N2d100	LC090998
H3N2d100	CY251327
H3N2d100	CY251263
H3N2d100	KR611830
H3N2d100	KC892542
H3N2d100	CY250953
H3N2d100	MK730082
H3N2d100	KJ942616
H3N2d100	KC135498
H3N2d100	KX721054
H3N2d100	KF789697
H3N2d100	CY251041
H3N2d100	MF441102
H3N2d100	MF441081
H3N2d100	MN394451
H3N2d100	MF441096
H3N2d100	JX978752
H3N2d100	KT888631
H3N2d100	KC892613
H3N2d100	KT889138
H3N2d100	CY124499
H3N2d100	KC892722
H3N2d100	CY124481
H3N2d100	CY124281
H3N2d100	KC892960
H3N2d100	CY124391
H3N2d100	KF952358
H3N2d100	JX978749
H3N2d100	CY124269
H3N2d100	KU933873
H3N2d100	KC893018
H3N2d100	KT888629
H3N2d100	CY124151
H3N2d100	KF014135
H3N2d100	CY251127
H3N2d100	KU933865
H3N2d100	CY124243
H3N2d100	KJ942680
H3N2d100	KU933858
H3N2d100	JX913011
H3N2d100	KF014194
H3N2d100	KC892477
H3N2d100	KY049988
H3N2d100	CY114421
H3N2d100	MF441082
H3N2d100	MF441088
H3N2d100	MF441092
H3N2d100	MF441084
H3N2d100	JQ658897
H3N2d100	JX946735
H3N2d100	KP458777
H3N2d100	KP458292
H3N2d100	JQ746702
H3N2d100	JX946754
H3N2d100	KP457237
H3N2d100	JQ658904
H3N2d100	KP457329
H3N2d100	KP458847
H3N2d100	HQ664924
H3N2d100	KP457129
H3N2d100	KP457332
H3N2d100	KP457160
H3N2d100	JN940427
H3N2d100	KP456544
H3N2d100	HQ664931
H3N2d100	JX946765
H3N2d100	KP459143
H3N2d100	KP458313
H3N2d100	GQ385854
H3N2d100	KP457737
H3N2d100	KP459131
H3N2d100	GQ895000
H3N2d100	KP638054
H3N2d100	CY121776
H3N2d100	KF014127
H3N2d100	CY104622
H3N2d100	KP457146
H3N2d100	CY104646
H3N2d100	CY104630
H3N2d100	CY104364
H3N2d100	JQ988048
H3N2d100	GQ385820
H3N2d100	KP456880
H3N2d100	KP456894
H3N2d100	KC882702
H3N2d100	CY104638
H3N2d100	KP456748
H3N2d100	CY100085
H3N2d100	KP456582
H3N2d100	CY050091
H3N2d100	GU271982
H3N2d100	KP458634
H3N2d100	CY091853
H3N2d100	CY091827
H3N2d100	KF014130
H3N2d100	CY061890
H3N2d100	CY068073
H3N2d100	MK729866
H3N2d100	KP457582
H3N2d100	KC882979
H3N2d100	KP458767
H3N2d100	KC883264
H3N2d100	CY093232
H3N2d100	CY080483
H3N2d100	MG856283
H3N2d100	CY050580
H3N2d100	JN872417
H3N2d100	KP458734
H3N2d100	HM628693
H3N2d100	KC883364
H3N2d100	KP458829
H3N2d100	KC882820
H3N2d100	CY050108
H3N2d100	KP458939
H3N2d100	KT889260
H3N2d100	KP457250
H3N2d100	KC882762
H3N2d100	KP458094
H3N2d100	GU271974
H3N2d100	KP637974
H3N2d100	CY055083
H3N2d100	CY050102
H3N2d100	CY106776
H3N2d100	CY050097
H3N2d100	CY106752
H3N2d100	KP458494
H3N2d100	KP459337
H3N2d100	CY050123
H3N2d100	JX946741
H3N2d100	KP456990
H3N2d100	CY106648
H3N2d100	KC535348
H3N2d100	CY050095
H3N2d100	CY050125
H3N2d100	CY068009
H3N2d100	KP457550
H3N2d100	GQ385860
H3N2d100	EU779534
H3N2d100	EU852009
H3N2d100	KP459153
H3N2d100	CY038847
H3N2d100	CY037799
H3N2d100	CY044636
H3N2d100	EU885507
H3N2d100	CY104678
H3N2d100	FJ009466
H3N2d100	KP459064
H3N2d100	KP456559
H3N2d100	KP458626
H3N2d100	KP456702
H3N2d100	FJ009476
H3N2d100	KP458769
H3N2d100	KP458345
H3N2d100	KP457616
H3N2d100	KP458037
H3N2d100	EU851999
H3N2d100	CY070144
H3N2d100	CY044540
H3N2d100	CY038831
H3N2d100	KP458020
H3N2d100	CY105518
H3N2d100	KC893132
H3N2d100	CY036967
H3N2d100	CY147651
H3N2d100	CY037311
H3N2d100	CY073947
H3N2d100	KJ855467
H3N2d100	EU885540
H3N2d100	CY073912
H3N2d100	JX946739
H3N2d100	EU199368
H3N2d100	KP456465
H3N2d100	KP457458
H3N2d100	KP458422
H3N2d100	KP459212
H3N2d100	CY118175
H3N2d100	CY119018
H3N2d100	KP459110
H3N2d100	CY119026
H3N2d100	KP456457
H3N2d100	EU199257
H3N2d100	KP456463
H3N2d100	CY091855
H3N2d100	CY091825
H3N2d100	FJ686919
H3N2d100	GQ385838
H3N2d100	CY173535
H3N2d100	CY092329
H3N2d100	KP456313
H3N2d100	CY068369
H3N2d100	CY066519
H3N2d100	CY067253
H3N2d100	KP459054
H3N2d100	GQ385858
H3N2d100	GQ369906
H3N2d100	CY092353
H3N2d100	KP456818
H3N2d100	KP637958
H3N2d100	EU885512
H3N2d100	KP457548
H3N2d100	KP458123
H3N2d100	CY062333
H3N2d100	CY113013
H3N2d100	CY091847
H3N2d100	GQ385920
H3N2d100	KP457272
H3N2d100	CY093287
H3N2d100	GQ385915
H3N2d100	CY091851
H3N2d100	KP458258
H3N2d100	KP456895
H3N2d100	KP458957
H3N2d100	KP458841
H3N2d100	CY105710
H3N2d100	JQ655462
H3N2d100	JX946734
H3N2d100	EU516055
H3N2d100	KP457544
H3N2d100	CY104460
H3N2d100	CY104540
H3N2d100	CY105718
H3N2d100	CY105526
H3N2d100	CY104492
H3N2d100	CY068081
H3N2d100	CY068609
H3N2d100	CY050540
H3N2d100	CY068441
H3N2d100	CY068161
H3N2d100	KP457654
H3N2d100	CY068321
H3N2d100	FJ009471
H3N2d100	CY068617
H3N2d100	CY100097
H3N2d100	KM208510
H3N2d100	KC883209
H3N2d100	CY091841
H3N2d100	CY091843
H3N2d100	KP459210
H3N2d100	KC883424
H3N2d100	KC865657
H3N2d100	KC865611
H3N2d100	KC865615
H3N2d100	KC865631
H3N2d100	KP458458
H3N2d100	KP458352
H3N2d100	KC882612
H3N2d100	KC882471
H3N2d100	CY167532
H3N2d100	CY093407
H3N2d100	CY162576
H3N2d100	CY092305
H3N2d100	JX437716
H3N2d100	KM821358
H3N2d100	KJ955521
H3N2d100	KJ955518
H3N2d100	KC865655
H3N2d100	KT888794
H3N2d100	KY926256
H3N2d100	KY925459
H3N2d100	KY925119
H3N2d100	CY121496
H3N2d100	KJ955532
H3N2d100	KJ955535
H3N2d100	KJ955534
H3N2d100	KT889202
H3N2d100	KJ955525
H3N2d100	KJ955533
H3N2d100	KJ955524
H3N2d100	KJ955530
H3N2d100	KJ955528
H3N2d100	KJ955529
H3N2d100	KJ955531
H3N2d100	KJ955522
H3N2d100	KJ955523
H3N2d100	KJ955516
H3N2d100	KJ955526
H3N2d100	KC892391
H3N2d100	KJ855355
H3N2d100	CY182705
H3N2d100	KC883126
H3N2d100	KJ942792
H3N2d100	KC883419
H3N2d100	KF790169
H3N2d100	KC883390
H3N2d100	CY167644
H3N2d100	CY093559
H3N2d100	KC883139
H3N2d100	KC882453
H3N2d100	KC883116
H3N2d100	KC883080
H3N2d100	KC883049
H3N2d100	KC882630
H3N2d100	KC883030
H3N2d100	CY091581
H3N2d100	CY250897
H3N2d100	KC892856
H3N2d100	KP458973
H3N2d100	KC892294
H3N2d100	JX978767
H3N2d100	KC882615
H3N2d100	KC865627
H3N2d100	KY935535
H3N2d100	KU322317
H3N2d100	CY250929
H3N2d100	KJ855331
H3N2d100	KC892845
H3N2d100	KC892482
H3N2d100	KC892931
H3N2d100	KC892578
H3N2d100	KC892992
H3N2d100	CY181729
H3N2d100	CY111006
H3N2d100	MK239073
H3N2d100	KC883062
H3N2d100	KC883150
H3N2d100	KC892958
H3N2d100	KC893060
H3N2d100	KJ943678
H3N2d100	KC892165
H3N2d100	KF612195
H3N2d100	KF612193
H3N2d100	KC883029
H3N2d100	KC892899
H3N2d100	KC883176
H3N2d100	KP638174
H3N2d100	KC883203
H3N2d100	CY093383
H3N2d100	JQ988024
H3N2d100	CY093240
H3N2d100	CY093367
H3N2d100	FJ686944
H3N2d100	FJ686917
H3N2d100	CY068782
H3N2d100	KP456897
H3N2d100	CY093295
H3N2d100	FJ179356
H3N2d100	KP457979
H3N2d100	GQ385825
H3N2d100	FJ532078
H3N2d100	GQ369843
H3N2d100	FJ179354
H3N2d100	CY093311
H3N2d100	CY068313
H3N2d100	CY089773
H3N2d100	CY093271
H3N2d100	CY039431
H3N2d100	KP456685
H3N2d100	GQ385822
H3N2d100	KP458053
H3N2d100	KP638230
H3N2d100	KP456956
H3N2d100	CY100075
H3N2d100	CY068505
H3N2d100	JX946748
H3N2d100	KP456558
H3N2d100	CY067969
H3N2d100	CY106584
H3N2d100	KP458500
H3N2d100	CY062344
H3N2d100	CY062345
H3N2d100	GQ385869
H3N2d100	KP458654
H3N2d100	CY081446
H3N2d100	KP458898
H3N2d100	KC535306
H3N2d100	CY050138
H3N2d100	CY050136
H3N2d100	CY069325
H3N2d100	KY925589
H3N2d100	CY093255
H3N2d100	KP456778
H3N2d100	KP458091
H3N2d100	GQ895019
H3N2d100	JQ988042
H3N2d100	CY068758
H3N2d100	KM244547
H3N2d100	CY134639
H3N2d100	KM244534
H3N2d100	KM244537
H3N2d100	KF789534
H3N2d100	CY171447
H3N2d100	KM654824
H3N2d100	CY251463
H3N2d100	CY183257
H3N2d100	CY167975
H3N2d100	KT889136
H3N2d100	CY111003
H3N2d100	KC883152
H3N2d100	MK729938
H3N2d100	CY110996
H3N2d100	KC883121
H3N2d100	KR611832
H3N2d100	CY111007
H3N2d100	KT888605
H3N2d100	KP457910
H3N2d100	CY111002
H3N2d100	CY149172
H3N2d100	KM654804
H3N2d100	CY171735
H3N2d100	KF790242
H3N2d100	KM821348
H3N2d100	KP456493
H3N2d100	CY148740
H3N2d100	CY069317
H3N2d100	KP457378
H3N2d100	CY081025
H3N2d100	CY068209
H3N2d100	KC535350
H3N2d100	CY147619
H3N2d100	CY053672
H3N2d100	GQ385872
H3N2d100	CY050492
H3N2d100	KP458529
H3N2d100	CY141266
H3N2d100	KF612192
H3N2d100	KF789690
H3N2d100	CY163422
H3N2d100	JN872429
H3N2e100_0	CY037519
H3N2e100_0	KP457375
H3N2e100_0	JX946765
H3N2e100_0	CY104364
H3N2e100_0	CY044748
H3N2e100_0	CY105750
H3N2e100_0	FJ912984
H3N2e100_0	KP638094
H3N2e100_0	FJ532070
H3N2e100_0	CY105526
H3N2e100_0	CY035158
H3N2e100_0	CY105534
H3N2e100_0	CY093327
H3N2e100_0	KP457632
H3N2e100_0	KP456880
H3N2e100_0	CY173191
H3N2e100_0	CY044820
H3N2e100_0	KF765561
H3N2e100_0	GQ385906
H3N2e100_0	KF765560
H3N2e100_0	CY173535
H3N2e100_0	GQ385884
H3N2e100_0	GQ385820
H3N2e100_0	CY113021
H3N2e100_0	CY064847
H3N2e100_0	CY089749
H3N2e100_0	CY104622
H3N2e100_0	KP458053
H3N2e100_0	GQ385849
H3N2e100_0	KP638230
H3N2e100_0	MH792658
H3N2e100_0	MH701084
H3N2e100_0	MN538463
H3N2e100_0	MK240928
H3N2e100_0	GQ385874
H3N2e100_0	MK240936
H3N2e100_0	MH081897
H3N2e100_0	CY258284
H3N2e100_0	EU716482
H3N2e100_0	CY036951
H3N2e100_0	CY093295
H3N2e100_0	CY093303
H3N2e100_0	CY044357
H3N2e100_0	CY037879
H3N2e100_0	CY037559
H3N2e100_0	KP457534
H3N2e100_0	KP457051
H3N2e100_0	KP457515
H3N2e100_0	EU567012
H3N2e100_0	EU625364
H3N2e100_0	FJ532078
H3N2e100_0	CY173567
H3N2e100_0	CY037807
H3N2e100_0	EU716469
H3N2e100_0	KP458963
H3N2e100_0	FJ686939
H3N2e100_0	KP459146
H3N2e100_0	CY105822
H3N2e100_0	JQ988024
H3N2e100_0	CY089393
H3N2e100_0	KP457599
H3N2e100_0	EU199368
H3N2e100_0	GQ385929
H3N2e100_0	KP457595
H3N2e100_0	CY118051
H3N2e100_0	CY034414
H3N2e100_0	EU199370
H3N2e100_0	EU199266
H3N2e100_0	CY026747
H3N2e100_0	CY172847
H3N2e100_0	CY025643
H3N2e100_0	CY037567
H3N2e100_0	EU516208
H3N2e100_0	EU516214
H3N2e100_0	CY037303
H3N2e100_0	CY147651
H3N2e100_0	KP456511
H3N2e100_0	EU779520
H3N2e100_0	EU199274
H3N2e100_0	CY028475
H3N2e100_0	CY027683
H3N2e100_0	EU516061
H3N2e100_0	KP458230
H3N2e100_0	KP459080
H3N2e100_0	EU199261
H3N2e100_0	KJ855395
H3N2e100_0	EU199364
H3N2e100_0	MH246591
H3N2e100_0	CY172743
H3N2e100_0	EU716429
H3N2e100_0	CY118946
H3N2e100_0	CY036967
H3N2e100_0	KP456302
H3N2e100_0	KP638150
H3N2e100_0	KP458064
H3N2e100_0	GQ369815
H3N2e100_0	GQ369814
H3N2e100_0	GQ369860
H3N2e100_0	GQ385864
H3N2e100_0	KP456313
H3N2e100_0	KP458743
H3N2e100_0	CY093287
H3N2e100_0	CY069469
H3N2e100_0	CY044804
H3N2e100_0	EU885512
H3N2e100_0	KP637958
H3N2e100_0	EU516216
H3N2e100_0	KP457367
H3N2e100_0	KF533052
H3N2e100_0	KP456662
H3N2e100_0	CY091851
H3N2e100_0	KP456895
H3N2e100_0	CY104468
H3N2e100_0	CY105574
H3N2e100_0	EU779526
H3N2e100_0	FJ532091
H3N2e100_0	EU716492
H3N2e100_0	JX946740
H3N2e100_0	FJ009476
H3N2e100_0	KP456559
H3N2e100_0	KP458626
H3N2e100_0	KP458841
H3N2e100_0	KP456463
H3N2e100_0	KP458037
H3N2e100_0	CY053660
H3N2e100_0	MK744840
H3N2e100_0	MN948473
H3N2e100_0	MH127364
H3N2e100_0	MT306541
H3N2e100_0	MT246032
H3N2e100_0	MT245602
H3N2e100_0	MT499725
H3N2e100_0	MT169452
H3N2e100_0	MT245706
H3N2e100_0	MK181767
H3N2e100_0	MK381482
H3N2e100_0	MN570567
H3N2e100_0	MT467059
H3N2e100_0	MT467171
H3N2e100_0	MT245415
H3N2e100_0	MT306581
H3N2e100_0	MT245506
H3N2e100_0	MT467141
H3N2e100_0	MT342328
H3N2e100_0	MT246048
H3N2e100_0	MT342145
H3N2e100_0	MT105418
H3N2e100_0	MT499742
H3N2e100_0	MT342033
H3N2e100_0	MT342083
H3N2e100_0	MT499766
H3N2e100_0	MT467164
H3N2e100_0	CY227214
H3N2e100_0	MK927842
H3N2e100_0	MN570519
H3N2e100_0	MT105458
H3N2e100_0	MT342456
H3N2e100_0	MT169212
H3N2e100_0	MT342690
H3N2e100_0	MT375624
H3N2e100_0	MH700964
H3N2e100_0	CY234971
H3N2e100_0	CY027571
H3N2e100_0	KY950201
H3N2e100_0	CY235776
H3N2e100_0	CY234896
H3N2e100_0	MH201584
H3N2e100_0	MN299642
H3N2e100_0	CY226471
H3N2e100_0	CY254633
H3N2e100_0	KX416616
H3N2e100_0	CY233448
H3N2e100_0	CY226767
H3N2e100_0	MH701684
H3N2e100_0	CY222005
H3N2e100_0	MN299760
H3N2e100_0	MN573663
H3N2e100_0	CY211779
H3N2e100_0	MN568037
H3N2e100_0	CY240031
H3N2e100_0	MG889819
H3N2e100_0	MK623116
H3N2e100_0	MK743674
H3N2e100_0	MK555122
H3N2e100_0	MK745616
H3N2e100_0	MT306600
H3N2e100_0	MT245412
H3N2e100_0	MT342510
H3N2e100_0	MT342064
H3N2e100_0	MT341954
H3N2e100_0	MK624387
